AgendaID,Number,ClassificationID,ClassificationDesc,LeadingAgendaID,KnessetNum,Name,SubTypeID,SubTypeDesc,StatusID,InitiatorPersonID,GovRecommendationID,GovRecommendationDesc,PresidentDecisionDate,PostopenmentReasonID,PostopenmentReasonDesc,CommitteeID,RecommendCommitteeID,MinisterPersonID,LastUpdatedDate
2207427,74.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""מטרד העכברושים ופגיעה סביבתית באזור גוש דן""",60,כוללת,304,,,,,,,4198.0,4198.0,,2023-06-20T10:05:14.14
2207429,75.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""מדיניות חסימות הכבישים של משטרת ישראל ואופן מימושה בהפגנות המתקיימות לאחרונה""",60,כוללת,304,,,,,,,4191.0,4191.0,,2023-06-25T16:16:57.837
2207431,76.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""התמודדות הממשלה והשלטון המקומי עם המחסור בסייעות בגני הילדים""",60,כוללת,310,,,,,,,4192.0,4192.0,,2024-09-25T12:04:56.53
2207433,1252.0,163.0,מוכללת,2207839.0,25,עלייה בשיעור הפגיעות המיניות בקרב ילדים,56,דיון מהיר,333,30876.0,,,2023-06-26T00:00:00,,,,4209.0,,2023-06-26T13:06:55.573
2207552,1255.0,163.0,מוכללת,2207835.0,25,הצרתו של פרויקט כביש הברך לצורך שמירה על פארק המסילה בירושלים ,56,דיון מהיר,333,30685.0,,,2023-06-26T00:00:00,,,,4198.0,,2023-06-26T13:03:31.81
2207584,1266.0,163.0,מוכללת,2207827.0,25,התייקרות מחירי התחבורה הציבורית,56,דיון מהיר,333,30719.0,,,2023-06-26T00:00:00,,,,4193.0,,2023-06-26T12:58:02.92
2207642,1267.0,163.0,מוכללת,2207827.0,25,התייקרות מחירי התחבורה הציבורית,56,דיון מהיר,333,30480.0,,,2023-06-26T00:00:00,,,,4193.0,,2023-06-26T12:58:02.903
2207663,1272.0,163.0,מוכללת,2207829.0,25,בחינת נהלי אבטחה בגבול ישראל - מצרים,56,דיון מהיר,333,30721.0,,,2023-06-26T00:00:00,,,,4190.0,,2023-06-26T12:59:51.457
2207664,1273.0,163.0,מוכללת,2207829.0,25,בחינת נהלי אבטחה בגבול ישראל - מצרים,56,דיון מהיר,333,30830.0,,,2023-06-26T00:00:00,,,,4190.0,,2023-06-26T12:59:51.457
2207671,1278.0,163.0,מוכללת,2207827.0,25,התייקרות מחירי התחבורה הציבורית,56,דיון מהיר,333,30807.0,,,2023-06-26T00:00:00,,,,4193.0,,2023-06-26T12:58:02.903
2207673,1279.0,163.0,מוכללת,2207827.0,25,התייקרות מחירי התחבורה הציבורית,56,דיון מהיר,333,30820.0,,,2023-06-26T00:00:00,,,,4193.0,,2023-06-26T12:58:02.887
2207687,1282.0,163.0,מוכללת,2207829.0,25,בחינת נהלי אבטחה בגבול ישראל מצרים,56,דיון מהיר,333,30835.0,,,2023-06-26T00:00:00,,,,4190.0,,2023-06-26T12:59:51.457
2207695,1286.0,163.0,מוכללת,2207837.0,25,צורך במיגון העיר אשקלון - מיגון דירתי ומיגון במרחב הציבורי.,56,דיון מהיר,333,30854.0,,,2023-06-26T00:00:00,,,,4187.0,,2023-06-26T13:05:16.233
2207705,1289.0,163.0,מוכללת,2207827.0,25,התייקרות מחירי התחבורה הציבורית,56,דיון מהיר,333,30870.0,,,2023-06-26T00:00:00,,,,4193.0,,2023-06-26T12:58:02.887
2207714,1293.0,163.0,מוכללת,2207837.0,25,הצורך במיגון העיר אשקלון - מיגון דירתי ומיגון במרחב הציבורי,56,דיון מהיר,333,30839.0,,,2023-06-26T00:00:00,,,,4187.0,,2023-06-26T13:05:16.22
2207717,1295.0,163.0,מוכללת,2207839.0,25,העלייה בשיעור הפגיעות המיניות בקרב ילדים.,56,דיון מהיר,333,30102.0,,,2023-06-26T00:00:00,,,,4209.0,,2023-06-26T13:06:55.573
2207718,1296.0,163.0,מוכללת,2207827.0,25,התייקרות מחירי התחבורה הציבורית,56,דיון מהיר,333,30682.0,,,2023-06-26T00:00:00,,,,4193.0,,2023-06-26T12:58:02.873
2207721,1297.0,163.0,מוכללת,2207827.0,25,התייקרות מחירי התחבורה הציבורית,56,דיון מהיר,333,30840.0,,,2023-06-26T00:00:00,,,,4193.0,,2023-06-26T12:58:02.873
2207730,1314.0,163.0,מוכללת,2207825.0,25,קרן העודפים של כללית צפויה להתרוקן בתוך פחות משנה,58,דחופה,333,30601.0,,,,,,,,,2023-06-26T12:34:13.097
2207742,1306.0,163.0,מוכללת,2207835.0,25,הצרתו של פרויקט כביש הברך לצורך שמירה על פארק המסילה בירושלים ,56,דיון מהיר,333,30875.0,,,2023-06-26T00:00:00,,,,4198.0,,2023-06-26T13:03:31.81
2207744,1308.0,163.0,מוכללת,2207825.0,25,קרן העודפים של כללית צפויה להתרוקן בתוך פחות משנה.,58,דחופה,333,30776.0,,,,,,,,,2023-06-26T12:34:13.097
2207754,1309.0,165.0,עצמאית,,25,"הצעה רגילה לסד בנושא: ""הצורך בהקמת ועדת חקירה פרלמנטרית לבחינת המחדל המשפטי בתיקי האלפים""",57,רגילה,305,30830.0,,,,,,,,,2023-06-26T09:37:19.59
2207764,1315.0,163.0,מוכללת,2207822.0,25,מעל 20 ילדים נשכחו ומעל 900 ילדים ננעלו ברכב וחולצו מתחילת שנת 2023,58,דחופה,333,30868.0,,,,,,,,,2023-06-26T12:33:10.943
2207783,1318.0,165.0,עצמאית,,25,מעל 20 ילדים נשכחו ומעל 900 ילדים ננעלו ברכב וחולצו מתחילת שנת 2023,58,דחופה,333,560.0,,,,,,,,,2023-06-29T09:53:01.297
2207792,1324.0,163.0,מוכללת,2207822.0,25,מעל 20 ילדים נשכחו ומעל 900 ילדים ננעלו ברכב וחולצו מתחילת שנת 2023,58,דחופה,333,30870.0,,,,,,,,,2023-06-26T12:33:10.91
2207795,1325.0,163.0,מוכללת,2207822.0,25,מעל 20 ילדים נשכחו ומעל 900 ילדים ננעלו ברכב וחולצו מתחילת שנת 2023,58,דחופה,333,30780.0,,,,,,,,,2023-06-26T12:33:10.91
2207797,1327.0,163.0,מוכללת,2207822.0,25,מעל 20 ילדים נשכחו ומעל 900 ילדים ננעלו ברכב וחולצו מתחילת שנת 2023,58,דחופה,333,30867.0,,,,,,,,,2023-06-26T12:33:10.893
2207798,1328.0,163.0,מוכללת,2207822.0,25,מעל 20 ילדים נשכחו ומעל 900 ילדים ננעלו ברכב וחולצו מתחילת שנת 2023,58,דחופה,333,30880.0,,,,,,,,,2023-06-29T09:57:28.537
2207807,1333.0,163.0,מוכללת,2207825.0,25,קרן העודפים של כללית צפויה להתרוקן בתוך שנה,58,דחופה,333,30832.0,,,,,,,,,2023-06-26T12:34:13.08
2207809,1335.0,165.0,עצמאית,,25,מעל 20 ילדים נשכחו ומעל 900 ילדים ננעלו ברכב וחולצו מתחילת שנת 2023,58,דחופה,333,30758.0,,,,,,,,,2023-06-29T09:53:19.25
2207812,1337.0,163.0,מוכללת,2207825.0,25,קרן העודפים של כללית צפויה להתרוקן בתוך שנה,58,דחופה,333,30118.0,,,,,,,,,2023-06-26T12:34:13.08
2207820,1338.0,163.0,מוכללת,2207822.0,25,מעל 20 ילדים נשכחו ומעל 900 ילדים ננעלו ברכב וחולצו מתחילת שנת 2023,58,דחופה,333,30682.0,,,,,,,,,2023-06-26T12:33:10.88
2207822,77.0,164.0,כוללת,,25,"הצעה לסדר היום בנושא: ""מעל 20 ילדים נשכחו ומעל 900 ילדים ננעלו ברכב וחולצו מתחילת שנת 2023""",60,כוללת,310,,,,,,,4193.0,,,2023-07-30T12:30:16.463
2207825,78.0,164.0,כוללת,,25,"הצעה לסדר היום בנושא: ""קרן העודפים של כללית צפויה להתרוקן בתוך פחות משנה""",60,כוללת,335,,,,,2519.0,"הסתפקות הח""כ בתשובת השר",,,,2023-07-12T19:59:03.697
2207827,79.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""התייקרות מחירי התחבורה הציבורית""",60,כוללת,310,,,,,,,4193.0,4193.0,,2024-12-04T16:12:51.07
2207829,80.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""בחינת נהלי אבטחה בגבול ישראל - מצרים""",60,כוללת,304,,,,,,,4190.0,4190.0,,2023-06-26T13:08:17.927
2207835,83.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""הצרתו של פרויקט כביש הברך לצורך שמירה על פארק המסילה בירושלים""",60,כוללת,310,,,,,,,4198.0,4198.0,,2023-07-30T14:55:54.57
2207837,84.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""צורך במיגון העיר אשקלון - מיגון דירתי ומיגון במרחב הציבורי""",60,כוללת,304,,,,,,,4190.0,4187.0,,2023-07-10T15:29:35.777
2207839,85.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""העלייה בשיעור הפגיעות המיניות בקרב ילדים""",60,כוללת,310,,,,,,,4209.0,4209.0,,2023-07-29T16:50:03.607
2208001,1348.0,165.0,עצמאית,,25,מצוקה אדירה במחלקות הפנימיות בבתי החולים בארץ,58,דחופה,333,30873.0,,,,,,,,,2023-07-06T08:56:46.733
2208046,1356.0,163.0,מוכללת,2208291.0,25,פגיעה כלכלית קשה בזכויותיהם של ילדים עם מוגבלויות עקב ביטול הזכאות לקבלת פנסיית הורה בעת ניוד קרנות הפנסיה ,56,דיון מהיר,333,23597.0,,,2023-07-03T00:00:00,,,,4196.0,,2023-07-03T13:17:38.947
2208054,1357.0,163.0,מוכללת,2208291.0,25,פגיעה כלכלית קשה בזכויותיהם של ילדים עם מוגבלויות עקב ביטול הזכאות לקבלת פנסיית הורה בעת ניוד קרנות הפנסיה,56,דיון מהיר,333,30480.0,,,2023-07-03T00:00:00,,,,4196.0,,2023-07-03T13:17:38.947
2208087,1359.0,165.0,עצמאית,,25,מצוקה אדירה במחלקות הפנימיות בבתי החולים בארץ,58,דחופה,333,30874.0,,,,,,,,,2023-07-06T08:57:03.707
2208091,1361.0,165.0,עצמאית,,25,מצוקה אדירה במחלקות הפנימיות בבתי החולים בארץ,58,דחופה,333,30702.0,,,,,,,,,2023-07-05T17:53:56.38
2208093,1363.0,163.0,מוכללת,2208281.0,25,מצוקה אדירה במחלקות הפנימיות בבתי החולים בארץ,58,דחופה,333,30719.0,,,,,,,,,2023-07-03T12:42:00.287
2208103,1369.0,163.0,מוכללת,2208294.0,25,אפלייה של חולי סרטן גרורתיים בועדת הסל,56,דיון מהיר,333,30871.0,,,2023-07-03T00:00:00,,,,4189.0,,2023-07-03T13:21:14.027
2208137,1375.0,163.0,מוכללת,2208294.0,25,"חולים סוג ב: העדפת ועדת סל התרופות לממן טיפול בחולי סרטן הנמצאים בראשית המחלה, על פני חולים קשים",56,דיון מהיר,333,30868.0,,,2023-07-03T00:00:00,,,,4189.0,,2023-07-03T13:21:14.01
2208145,1376.0,163.0,מוכללת,2208289.0,25,מכת טביעות בחופי הים,56,דיון מהיר,333,30820.0,,,2023-07-03T00:00:00,,,,4198.0,,2023-07-03T13:13:42.303
2208154,1380.0,163.0,מוכללת,2208294.0,25,אפלייה של חולי סרטן גרורתיים בועדת הסל,56,דיון מהיר,333,30662.0,,,2023-07-03T00:00:00,,,,4189.0,,2023-07-03T13:21:14.01
2208157,1382.0,163.0,מוכללת,2208291.0,25,פגיעה כלכלית קשה בזכויותיהם של ילדים עם מוגבלויות עקב ביטול הזכאות לקבלת פנסיית הורה בעת ניוד קרנות הפנסיה,56,דיון מהיר,333,30808.0,,,2023-07-03T00:00:00,,,,4196.0,,2023-07-03T13:17:38.947
2208162,1384.0,163.0,מוכללת,2208294.0,25,העדפת ועדת סל התרופות לממן טיפול בחולי סרטן הנמצאים בראשית המחלה על פני חולים קשים,56,דיון מהיר,333,560.0,,,2023-07-03T00:00:00,,,,4189.0,,2023-07-03T13:21:13.997
2208169,1392.0,163.0,מוכללת,2208294.0,25,אפלייה של חולי סרטן גרורתיים בועדת הסל,56,דיון מהיר,333,30870.0,,,2023-07-03T00:00:00,,,,4189.0,,2023-07-03T13:21:13.997
2208170,1391.0,163.0,מוכללת,2208289.0,25,מכת טביעות בחופי הים,56,דיון מהיר,333,30875.0,,,2023-07-03T00:00:00,,,,4198.0,,2023-07-03T13:13:42.29
2208171,1390.0,163.0,מוכללת,2208281.0,25,מצוקה אדירה במחלקות הפנימיות בבתי החולים בארץ,58,דחופה,333,30808.0,,,,,,,,,2023-07-03T12:42:00.273
2208180,1395.0,163.0,מוכללת,2208289.0,25,מכת הטביעות בחופי הים,56,דיון מהיר,333,30840.0,,,2023-07-03T00:00:00,,,,4198.0,,2023-07-03T13:13:42.29
2208193,1401.0,163.0,מוכללת,2208283.0,25,תכנית חירום להעלאת יהודי צרפת לישראל,58,דחופה,333,30770.0,,,,,,,,,2023-07-03T12:42:55.12
2208195,1403.0,163.0,מוכללת,2208289.0,25,מכת הטביעות בחופי הים,56,דיון מהיר,333,30872.0,,,2023-07-03T00:00:00,,,,4198.0,,2023-07-03T13:13:42.29
2208198,1406.0,165.0,עצמאית,,25,תכנית חירום להעלאת יהודי צרפת לישראל,58,דחופה,333,30839.0,,,,,,,,,2023-07-12T20:08:36.38
2208224,1411.0,163.0,מוכללת,2208281.0,25,מצוקה אדירה במחלקות הפנימיות בבתי החולים בארץ,58,דחופה,333,30870.0,,,,,,,,,2023-07-03T12:42:00.273
2208235,1416.0,165.0,עצמאית,,25,תכנית חירום להעלאת יהודי צרפת לישראל,58,דחופה,333,23631.0,,,,,,,,,2023-07-12T20:08:45.317
2208252,1422.0,165.0,עצמאית,,25,תכנית חירום להעלאת יהודי צרפת לישראל.,58,דחופה,333,30849.0,,,,,,,,,2023-07-12T20:08:57.863
2208279,1426.0,163.0,מוכללת,2208281.0,25,מצוקה אדירה במחלקות הפנימיות בבתי החולים בארץ,58,דחופה,333,30777.0,,,,,,,,,2023-07-03T12:42:00.273
2208281,86.0,164.0,כוללת,,25,"הצעה לסדר היום בנושא: ""מצוקה אדירה במחלקות הפנימיות בבתי החולים בארץ""",60,כוללת,310,,,,,,,4189.0,,,2023-09-19T11:32:52.01
2208283,87.0,164.0,כוללת,,25,"הצעה לסדר היום בנושא: ""תכנית חירום להעלאת יהודי צרפת לישראל""",60,כוללת,304,,,,,,,4197.0,,,2023-07-18T12:35:18.777
2208289,88.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""מכת טביעות בחופי הים""",60,כוללת,310,,,,,,,4198.0,4198.0,,2023-09-19T13:22:22.72
2208291,89.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""פגיעה כלכלית קשה בזכויותיהם של ילדים עם מוגבלויות עקב ביטול הזכאות לקבלת פנסיית הורה בעת ניוד קרנות הפנסיה""",60,כוללת,310,,,,,,,4196.0,4196.0,,2023-07-24T12:50:21.83
2208294,90.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""העדפת ועדת סל התרופות לממן טיפול בחולי סרטן הנמצאים בשלבים הראשונים של המחלה על פני חולים קשים""",60,כוללת,310,,,,,,,4189.0,4189.0,,2024-10-07T11:02:05.393
2208415,1430.0,163.0,מוכללת,2208717.0,25,פער החופשות בין המשק למערכת החינוך,56,דיון מהיר,333,30832.0,,,2023-07-10T00:00:00,,,,4192.0,,2023-07-10T13:03:35.837
2208525,1440.0,163.0,מוכללת,2208722.0,25,"סכנת סגירת מרכז הגמילה הייחודי לנשים של עמותת ""לצדך""",56,דיון מהיר,333,30102.0,,,2023-07-10T00:00:00,,,,4189.0,,2023-07-10T13:10:55.727
2208529,1443.0,163.0,מוכללת,2208717.0,25,פער החופשות בין המשק למערכת החינוך,56,דיון מהיר,333,30685.0,,,2023-07-10T00:00:00,,,,4192.0,,2023-07-10T13:03:35.82
2208556,1445.0,163.0,מוכללת,2208712.0,25,חוסר ייצוג הולם לאוכלוסיות ייעודיות בשירות המדינה: ,58,דחופה,333,30868.0,,,,,,,,,2023-07-10T12:52:12.447
2208560,1446.0,163.0,מוכללת,2208715.0,25,"הוצאות הפרסום של לשכת הפרסום הממשלתית לפי קבוצות אוכלוסייה נעשית באופן לא שוויוני: תמונת מצב מדאיגה העולה מנתוני דו""ח מרכז מחקר ומידע של הכסנת בנושא",56,דיון מהיר,333,30868.0,,,2023-07-10T00:00:00,,,,4186.0,,2023-07-10T13:00:24.047
2208561,1447.0,163.0,מוכללת,2208712.0,25,"חוסר ייצוג הולם לאוכלוסיות ייעודיות בשירות המדינה: תמונת מצב מדאיגה העולה מנתוני דו""ח גיוון וייצוג בשירות המדינה לשנת 2022",58,דחופה,333,30852.0,,,,,,,,,2023-07-10T12:52:12.433
2208588,1450.0,163.0,מוכללת,2208715.0,25," הוצאות הפרסום של לשכת הפרסום הממשלתית לפי קבוצות אוכלוסייה נעשית באופן לא שוויוני: תמונת מצב מדאיגה העולה מנתוני דו""ח מרכז מחקר ומידע של הכסנת בנושא",56,דיון מהיר,333,30870.0,,,2023-07-10T00:00:00,,,,4186.0,,2023-07-10T13:00:24.033
2208589,1451.0,163.0,מוכללת,2208712.0,25,"חוסר ייצוג הולם לאוכלוסיות ייעודיות בשירות המדינה: תמונת מצב מדאיגה העולה מנתוני דו""ח גיוון וייצוג בשירות המדינה לשנת 2022",58,דחופה,333,30870.0,,,,,,,,,2023-07-10T12:52:12.417
2208602,1453.0,165.0,עצמאית,,25,"חוסר ייצוג הולם לאוכלוסיות ייעודיות בשירות המדינה: תמונת מצב מדאיגה העולה מנתוני דו""ח גיוון וייצוג בשירות המדינה לשנת 2022",58,דחופה,333,560.0,,,,,,,,,2023-07-12T20:38:19.473
2208603,1454.0,163.0,מוכללת,2208715.0,25,"הוצאות הפרסום של לשכת הפרסום הממשלתית לפי קבוצות אוכלוסייה נעשית באופן לא שוויוני: תמונת מצב מדאיגה העולה מנתוני דו""ח מרכז מחקר ומידע של הכסנת בנושא",56,דיון מהיר,333,560.0,,,2023-07-10T00:00:00,,,,4186.0,,2023-07-10T13:00:24.033
2208608,1455.0,163.0,מוכללת,2208715.0,25,"הוצאות הפרסום של לשכת הפרסום הממשלתית לפי קבוצות אוכלוסייה נעשית באופן לא שוויוני: תמונת מצב מדאיגה העולה מנתוני דו""ח מרכז המחקר והמידע של הכנסת בנושא",56,דיון מהיר,333,30867.0,,,2023-07-10T00:00:00,,,,4186.0,,2023-07-10T13:00:24.017
2208609,1456.0,165.0,עצמאית,,25,"חוסר ייצוג הולם לאוכלוסיות ייעודיות בשירות המדינה: תמונת מצב מדאיגה העולה מנתוני דו""ח גיוון וייצוג בשירות המדינה לשנת 2022",58,דחופה,333,30867.0,,,,,,,,,2023-07-12T20:39:00.607
2208614,1459.0,163.0,מוכללת,2208720.0,25,סוף שבוע של יריות ברמלה,56,דיון מהיר,333,30874.0,,,2023-07-10T00:00:00,,,,4187.0,,2023-07-10T13:07:25.757
2208616,1460.0,163.0,מוכללת,2208712.0,25,"חוסר ייצוג הולם לאוכלוסיות ייעודיות בשירות המדינה: תמונת מצב מדאיגה העולה מנתוני דו""ח גיוון וייצוג בשירות המדינה לשנת 2022",58,דחופה,333,30843.0,,,,,,,,,2023-07-10T12:52:12.4
2208621,1466.0,163.0,מוכללת,2208720.0,25,סוף שבוע של יריות ברמלה,56,דיון מהיר,333,30710.0,,,2023-07-10T00:00:00,,,,4187.0,,2023-07-10T13:07:25.74
2208622,1467.0,163.0,מוכללת,2208715.0,25,"הוצאות הפרסום של לשכת הפרסום הממשלתית לפי קבוצות אוכלוסייה נעשית באופן לא שוויוני: תמונת מצב מדאיגה העולה מנתוני דו""ח מרכז המחקר והמידע של הכנסת בנושא",56,דיון מהיר,333,30780.0,,,2023-07-10T00:00:00,,,,4186.0,,2023-07-10T13:00:24.017
2208625,1469.0,163.0,מוכללת,2208715.0,25,"הוצאות הפרסום של לשכת הפרסום הממשלתית לפי קבוצות אוכלוסייה נעשית באופן לא שוויוני: תמונת מצב מדאיגה העולה מנתוני דו""ח מרכז המחקר והמידע של הכסנת בנושא",56,דיון מהיר,333,30758.0,,,2023-07-10T00:00:00,,,,4186.0,,2023-07-10T13:00:24
2208626,1470.0,163.0,מוכללת,2208722.0,25,"סכנת סגירת מרכז הגמילה הייחודי לנשים של עמותת ""לצדך""",56,דיון מהיר,333,30706.0,,,2023-07-10T00:00:00,,,,4189.0,,2023-07-10T13:10:55.713
2208628,1472.0,163.0,מוכללת,2208720.0,25,סוף שבוע של יריות ברמלה,56,דיון מהיר,333,30672.0,,,2023-07-10T00:00:00,,,,4187.0,,2023-07-10T13:07:25.74
2208634,1475.0,163.0,מוכללת,2208720.0,25,סוף שבוע של יריות ברמלה,56,דיון מהיר,333,30722.0,,,2023-07-10T00:00:00,,,,4187.0,,2023-07-10T13:07:25.723
2208636,1478.0,163.0,מוכללת,2208715.0,25,"הוצאות הפרסום של לשכת הפרסום הממשלתית לפי קבוצות אוכלוסייה נעשית באופן לא שוויוני: תמונת מצב מדאיגה העולה מנתוני דו""ח מרכז המחקר והמידע של הכנסת בנושא",56,דיון מהיר,333,30875.0,,,2023-07-10T00:00:00,,,,4186.0,,2023-07-10T13:00:24
2208637,1479.0,163.0,מוכללת,2208720.0,25,סוף שבוע של יריות ברמלה,56,דיון מהיר,333,30662.0,,,2023-07-10T00:00:00,,,,4187.0,,2023-07-10T13:07:25.723
2208638,1480.0,163.0,מוכללת,2208720.0,25,סוף שבוע של יריות ברמלה,56,דיון מהיר,333,30873.0,,,2023-07-10T00:00:00,,,,4187.0,,2023-07-10T13:07:25.71
2208639,1481.0,163.0,מוכללת,2208722.0,25,"סכנת סגירת מרכז הגמילה הייחודי לנשים של עמותת ""לצדך""",56,דיון מהיר,333,30106.0,,,2023-07-10T00:00:00,,,,4189.0,,2023-07-10T13:10:55.713
2208642,1483.0,163.0,מוכללת,2208720.0,25,סוף שבוע של יריות ברמלה,56,דיון מהיר,333,30849.0,,,2023-07-10T00:00:00,,,,4187.0,,2023-07-10T13:07:25.71
2208644,1485.0,163.0,מוכללת,2208722.0,25,"סכנת סגירת מרכז הגמילה הייחודי לנשים של עמותת ""לצדך""",56,דיון מהיר,333,30558.0,,,2023-07-10T00:00:00,,,,4189.0,,2023-07-10T13:10:55.713
2208664,1490.0,165.0,עצמאית,,25,"חוסר ייצוג הולם לאוכלוסיות ייעודיות בשירות המדינה: תמונת מצב מדאיגה העולה מנתוני דו""ח גיוון וייצוג בשירות המדינה לשנת 2022",58,דחופה,333,30832.0,,,,,,,,,2023-07-12T20:38:36.35
2208679,1497.0,165.0,עצמאית,,25,"חוסר ייצוג הולם לאוכלוסיות ייעודיות בשירות המדינה: תמונת מצב מדאיגה העולה מנתוני דו""ח גיוון וייצוג בשירות המדינה לשנת 2022",58,דחופה,333,30780.0,,,,,,,,,2023-07-12T20:38:51.37
2208712,91.0,164.0,כוללת,,25,"הצעה לסדר היום בנושא: ""חוסר ייצוג הולם לאוכלוסיות ייעודיות בשירות המדינה: תמונת מצב מדאיגה העולה מנתוני דו""ח גיוון וייצוג בשירות המדינה לשנת 2022""",60,כוללת,335,,,,,2519.0,"הסתפקות הח""כ בתשובת השר",,,,2023-07-12T20:39:35.25
2208715,92.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""הוצאות הפרסום של לשכת הפרסום הממשלתית לפי קבוצות אוכלוסיה נעשית באופן לא שוויוני: תמונת מצב מדאיגה העולה מנתוני דו""ח מרכז המחקר והמידע של הכנסת בנושא""",60,כוללת,310,,,,,,,4186.0,4186.0,,2023-07-31T14:16:07.24
2208717,93.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""פער ימי החופשה בין המשק לבין מערכת החינוך""",60,כוללת,310,,,,,,,4192.0,4192.0,,2024-09-25T12:06:48.343
2208718,1508.0,163.0,מוכללת,2208720.0,25,סוף שבוע של יריות ברמלה,56,דיון מהיר,333,30777.0,,,2023-07-10T00:00:00,,,,4187.0,,2023-07-10T13:07:25.71
2208720,94.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""סוף שבוע של יריות ברמלה""",60,כוללת,310,,,,,,,4187.0,4187.0,,2024-11-28T14:18:53.573
2208722,95.0,166.0,כוללת לדיון מהיר,,25,"הצעה לדיון מהיר בנושא: ""סכנת סגירת מרכז הגמילה הייחודי לנשים של עמותת ""לצדך""""",60,כוללת,310,,,,,,,4189.0,4189.0,,2024-10-07T10:58:34.773
2208755,1509.0,165.0,עצמאית,,25,התנהלות אגף השיקום במשרד הביטחון כלפי הלומי הקרב,56,דיון מהיר,304,30772.0,,,2023-07-17T00:00:00,,,4196.0,4196.0,,2023-07-17T13:34:26.243
2208896,1522.0,163.0,מוכללת,,25,משבר משטרתי חמור בעקבות מחסור בכוח אדם.,58,דחופה,333,30872.0,,,,,,,,,2023-07-17T12:40:01.233
2208902,1523.0,163.0,מוכללת,,25,משבר משטרתי חמור בעקבות מחסור בכוח אדם,58,דחופה,333,30102.0,,,,,,,,,2023-07-17T12:40:01.233
2208925,1526.0,163.0,מוכללת,,25,משבר משטרתי חמור בעקבות מחסור בכוח אדם,58,דחופה,333,30832.0,,,,,,,,,2023-07-17T12:40:01.217
2208975,1534.0,165.0,עצמאית,,25,הפגיעה של מכון התקנים בעסקים קטנים ובינוניים,58,דחופה,333,30839.0,,,,,,,,,2023-07-20T01:43:43.183
2209012,1544.0,163.0,מוכללת,2209127.0,25,צוותים רפואיים בפריפריה מופלים לרעה ביחס לעמיתיהם המקבילים במרכז ובתום משמרות ארוכות נאלצים לנהוג עצמאית לביתם בצורה מסכנת חיים:,56,דיון מהיר,333,30868.0,,,2023-07-17T00:00:00,,,,4189.0,,2023-07-17T12:58:28.097
2209024,1546.0,163.0,מוכללת,2209127.0,25,צוותים רפואיים בפריפריה מופלים לרעה ביחס לעמיתיהם המקבילים במרכז ובתום משמרות ארוכות נאלצים לנהוג עצמאית לביתם בצורה מסכנת חיים,56,דיון מהיר,333,30867.0,,,2023-07-17T00:00:00,,,,4189.0,,2023-07-17T12:58:28.097
2209025,1547.0,163.0,מוכללת,2209127.0,25,צוותים רפואיים בפריפריה מופלים לרעה ביחס לעמיתיהם המקבילים במרכז ובתום משמרות ארוכות נאלצים לנהוג עצמאית לביתם בצורה מסכנת חיים:,56,דיון מהיר,333,30782.0,,,2023-07-17T00:00:00,,,,4189.0,,2023-07-17T12:58:28.08
2209029,1551.0,163.0,מוכללת,2209125.0,25, יותר מ-95% מהאסירים נאזקים בזמן טיפול רפואי,56,דיון מהיר,333,30067.0,,,2023-07-17T00:00:00,,,,4187.0,,2023-07-17T12:54:03.453
2209031,1552.0,163.0,מוכללת,2209127.0,25,צוותים רפואיים בפריפריה מופלים לרעה ביחס לעמיתיהם המקבילים במרכז ובתום משמרות ארוכות נאלצים לנהוג עצמאית לביתם בצורה מסכנת חיים:,56,דיון מהיר,333,560.0,,,2023-07-17T00:00:00,,,,4189.0,,2023-07-17T12:58:28.063
2209034,1553.0,163.0,מוכללת,2209127.0,25,צוותים רפואיים בפריפריה מופלים לרעה ביחס לעמיתיהם המקבילים במרכז ובתום משמרות ארוכות נאלצים לנהוג עצמאית לביתם בצורה מסכנת חיים:,56,דיון מהיר,333,30682.0,,,2023-07-17T00:00:00,,,,4189.0,,2023-07-17T12:58:28.063
2209040,1555.0,163.0,מוכללת,2209125.0,25,יותר מ-95% מהאסירים נאזקים בזמן טיפול רפואי,56,דיון מהיר,333,30480.0,,,2023-07-17T00:00:00,,,,4187.0,,2023-07-17T12:54:03.453
