QueryID,KnessetNum,FactionID,FactionName,CoalitionStatus
2146456,23,1074.0,הרשימה המשותפת,
2146455,23,1074.0,הרשימה המשותפת,
2146446,23,1074.0,הרשימה המשותפת,
2146443,23,1074.0,הרשימה המשותפת,
2146442,23,1074.0,הרשימה המשותפת,
2146430,23,1074.0,הרשימה המשותפת,
2146422,23,1074.0,הרשימה המשותפת,
2146412,23,942.0,הליכוד,
2146409,23,1074.0,הרשימה המשותפת,
2146403,23,1074.0,הרשימה המשותפת,
2146401,23,1074.0,הרשימה המשותפת,
2146399,23,1074.0,הרשימה המשותפת,
2146398,23,1074.0,הרשימה המשותפת,
2146396,23,1074.0,הרשימה המשותפת,
2146395,23,1074.0,הרשימה המשותפת,
2146394,23,1074.0,הרשימה המשותפת,
2146393,23,1074.0,הרשימה המשותפת,
2146392,23,1074.0,הרשימה המשותפת,
2146391,23,1074.0,הרשימה המשותפת,
2146388,23,1074.0,הרשימה המשותפת,
2146385,23,1074.0,הרשימה המשותפת,
2146384,23,1074.0,הרשימה המשותפת,
2146374,23,1074.0,הרשימה המשותפת,
2146365,23,942.0,הליכוד,
2146364,23,1074.0,הרשימה המשותפת,
2146356,23,1073.0,האיחוד הלאומי,
2146348,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146347,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146346,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146345,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146344,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146343,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146342,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146341,23,942.0,הליכוד,
2146336,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146335,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146334,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146333,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146332,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146327,23,1074.0,הרשימה המשותפת,
2146326,23,1071.0,אגודת ישראל,
2146308,23,945.0,ישראל ביתנו בראשות אביגדור ליברמן,
2146306,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146280,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146272,23,1074.0,הרשימה המשותפת,
2146221,23,1074.0,הרשימה המשותפת,
2146215,23,948.0,ימינה,
2146178,23,942.0,הליכוד,
2146165,23,950.0,יש עתיד,
2146111,23,948.0,ימינה,
2146109,23,942.0,הליכוד,
2146108,23,950.0,יש עתיד,
2146076,23,955.0,"יש עתיד - תל""ם",
2146064,23,1074.0,הרשימה המשותפת,
2146055,23,950.0,יש עתיד,
2146052,23,1071.0,אגודת ישראל,
2146030,23,942.0,הליכוד,
2146019,23,1074.0,הרשימה המשותפת,
2146017,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2146014,23,1074.0,הרשימה המשותפת,
2146013,23,1074.0,הרשימה המשותפת,
2145970,23,946.0,כחול לבן,
2145935,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145932,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145890,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2145851,23,1074.0,הרשימה המשותפת,
2145849,23,1074.0,הרשימה המשותפת,
2145827,23,1074.0,הרשימה המשותפת,
2145816,23,942.0,הליכוד,
2145814,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2145784,23,950.0,יש עתיד,
2145777,23,948.0,ימינה,
2145741,23,955.0,"יש עתיד - תל""ם",
2145682,23,942.0,הליכוד,
2145678,23,955.0,"יש עתיד - תל""ם",
2145656,23,947.0,"ש""ס",
2145643,23,948.0,ימינה,
2145521,23,1073.0,האיחוד הלאומי,
2145508,23,942.0,הליכוד,
2145501,23,1072.0,דגל התורה,
2145423,23,1074.0,הרשימה המשותפת,
2145408,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2145405,23,1072.0,דגל התורה,
2145356,23,1074.0,הרשימה המשותפת,
2145342,23,955.0,"יש עתיד - תל""ם",
2145324,23,1074.0,הרשימה המשותפת,
2145323,23,1074.0,הרשימה המשותפת,
2145303,23,1074.0,הרשימה המשותפת,
2145301,23,1074.0,הרשימה המשותפת,
2145277,23,951.0,"תל""ם - תנועה לאומית ממלכתית",
2145270,23,1074.0,הרשימה המשותפת,
2145267,23,1074.0,הרשימה המשותפת,
2145266,23,1074.0,הרשימה המשותפת,
2145244,23,955.0,"יש עתיד - תל""ם",
2145227,23,947.0,"ש""ס",
2145217,23,947.0,"ש""ס",
2145080,23,955.0,"יש עתיד - תל""ם",
2145067,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145066,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145065,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145050,23,955.0,"יש עתיד - תל""ם",
2145042,23,942.0,הליכוד,
2145035,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145034,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145033,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145029,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145028,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145027,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145024,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2145021,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144996,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144977,23,942.0,הליכוד,
2144892,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2144891,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2144890,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2144888,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2144881,23,1074.0,הרשימה המשותפת,
2144877,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2144872,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2144833,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2144807,23,942.0,הליכוד,
2144804,23,942.0,הליכוד,
2144802,23,958.0,העבודה הישראלית,
2144786,23,1072.0,דגל התורה,
2144758,23,942.0,הליכוד,
2144750,23,951.0,"תל""ם - תנועה לאומית ממלכתית",
2144735,23,1072.0,דגל התורה,
2144731,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2144724,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2144687,23,946.0,כחול לבן,
2144596,23,950.0,יש עתיד,
2144562,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144560,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144553,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144479,23,946.0,כחול לבן,
2144467,23,955.0,"יש עתיד - תל""ם",
2144466,23,959.0,מרצ,
2144403,23,959.0,מרצ,
2144365,23,1074.0,הרשימה המשותפת,
2144307,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144290,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144289,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144286,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144260,23,945.0,ישראל ביתנו בראשות אביגדור ליברמן,
2144238,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144233,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144232,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144230,23,942.0,הליכוד,
2144225,23,1071.0,אגודת ישראל,
2144202,23,947.0,"ש""ס",
2144166,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2144137,23,1072.0,דגל התורה,
2144013,23,950.0,יש עתיד,
2144008,23,945.0,ישראל ביתנו בראשות אביגדור ליברמן,
2143993,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2143942,23,1073.0,האיחוד הלאומי,
2143863,23,955.0,"יש עתיד - תל""ם",
2143831,23,950.0,יש עתיד,
2143763,23,955.0,"יש עתיד - תל""ם",
2143726,23,942.0,הליכוד,
2143715,23,1074.0,הרשימה המשותפת,
2143693,23,955.0,"יש עתיד - תל""ם",
2143689,23,951.0,"תל""ם - תנועה לאומית ממלכתית",
2143684,23,951.0,"תל""ם - תנועה לאומית ממלכתית",
2143593,23,950.0,יש עתיד,
2143591,23,950.0,יש עתיד,
2143565,23,950.0,יש עתיד,
2143563,23,1074.0,הרשימה המשותפת,
2143550,23,1071.0,אגודת ישראל,
2143545,23,1074.0,הרשימה המשותפת,
2143399,23,950.0,יש עתיד,
2143393,23,955.0,"יש עתיד - תל""ם",
2143389,23,942.0,הליכוד,
2143354,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2143351,23,948.0,ימינה,
2143337,23,945.0,ישראל ביתנו בראשות אביגדור ליברמן,
2143300,23,947.0,"ש""ס",
2143298,23,947.0,"ש""ס",
2143295,23,1071.0,אגודת ישראל,
2143279,23,946.0,כחול לבן,
2143245,23,1074.0,הרשימה המשותפת,
2143224,23,950.0,יש עתיד,
2143193,23,955.0,"יש עתיד - תל""ם",
2143181,23,1074.0,הרשימה המשותפת,
2143146,23,947.0,"ש""ס",
2143135,23,1072.0,דגל התורה,
2143118,23,945.0,ישראל ביתנו בראשות אביגדור ליברמן,
2142944,23,1074.0,הרשימה המשותפת,
2142918,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2142897,23,1074.0,הרשימה המשותפת,
2142887,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2142847,23,946.0,כחול לבן,
2142846,23,946.0,כחול לבן,
2142828,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2142827,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2142826,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2142800,23,1074.0,הרשימה המשותפת,
2142799,23,1074.0,הרשימה המשותפת,
2142787,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2142758,23,1074.0,הרשימה המשותפת,
2142745,23,942.0,הליכוד,
2142737,23,950.0,יש עתיד,
2142705,23,1074.0,הרשימה המשותפת,
2142698,23,1074.0,הרשימה המשותפת,
2142687,23,942.0,הליכוד,
2142671,23,1074.0,הרשימה המשותפת,
2142657,23,947.0,"ש""ס",
2142524,23,942.0,הליכוד,
2142523,23,942.0,הליכוד,
2142476,23,948.0,ימינה,
2142275,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2142269,23,1074.0,הרשימה המשותפת,
2142268,23,1074.0,הרשימה המשותפת,
2142267,23,1074.0,הרשימה המשותפת,
2142266,23,1074.0,הרשימה המשותפת,
2142252,23,950.0,יש עתיד,
2142248,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2142241,23,1074.0,הרשימה המשותפת,
2142240,23,1074.0,הרשימה המשותפת,
2142226,23,942.0,הליכוד,
2142210,23,955.0,"יש עתיד - תל""ם",
2142202,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2142161,23,959.0,מרצ,
2142104,23,955.0,"יש עתיד - תל""ם",
2142028,23,944.0,יהדות התורה והשבת אגודת ישראל - דגל התורה,
2141932,23,945.0,ישראל ביתנו בראשות אביגדור ליברמן,
2141914,23,948.0,ימינה,
2141909,23,942.0,הליכוד,
2141902,23,1072.0,דגל התורה,
2141869,23,959.0,מרצ,
2141778,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141777,23,950.0,יש עתיד,
2141776,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141775,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141774,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141773,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141772,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141769,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141767,23,950.0,יש עתיד,
2141764,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141763,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141723,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2141711,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141696,23,946.0,כחול לבן,
2141685,23,947.0,"ש""ס",
2141648,23,1072.0,דגל התורה,
2141635,23,1074.0,הרשימה המשותפת,
2141631,23,1074.0,הרשימה המשותפת,
2141622,23,950.0,יש עתיד,
2141619,23,1074.0,הרשימה המשותפת,
2141616,23,1074.0,הרשימה המשותפת,
2141612,23,959.0,מרצ,
2141575,23,1074.0,הרשימה המשותפת,
2141570,23,950.0,יש עתיד,
2141557,23,959.0,מרצ,
2141549,23,1074.0,הרשימה המשותפת,
2141439,23,950.0,יש עתיד,
2141436,23,950.0,יש עתיד,
2141373,23,942.0,הליכוד,
2141338,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141337,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141336,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141335,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141318,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2141314,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2141271,23,1074.0,הרשימה המשותפת,
2141265,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141225,23,947.0,"ש""ס",
2141211,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141210,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141178,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2141173,23,1074.0,הרשימה המשותפת,
2141153,23,942.0,הליכוד,
2141116,23,950.0,יש עתיד,
2141115,23,950.0,יש עתיד,
2141114,23,950.0,יש עתיד,
2141113,23,950.0,יש עתיד,
2140929,23,1074.0,הרשימה המשותפת,
2140919,23,948.0,ימינה,
2140902,23,942.0,הליכוד,
2140868,23,1074.0,הרשימה המשותפת,
2140867,23,1074.0,הרשימה המשותפת,
2140807,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2140793,23,947.0,"ש""ס",
2140784,23,942.0,הליכוד,
2140783,23,1072.0,דגל התורה,
2140781,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2140780,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2140779,23,942.0,הליכוד,
2140768,23,942.0,הליכוד,
2140758,23,942.0,הליכוד,
2140731,23,948.0,ימינה,
2140719,23,942.0,הליכוד,
2140647,23,1071.0,אגודת ישראל,
2140646,23,942.0,הליכוד,
2140612,23,950.0,יש עתיד,
2140606,23,950.0,יש עתיד,
2140605,23,950.0,יש עתיד,
2140602,23,950.0,יש עתיד,
2140591,23,948.0,ימינה,
2140545,23,955.0,"יש עתיד - תל""ם",
2140502,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2140498,23,950.0,יש עתיד,
2140482,23,1073.0,האיחוד הלאומי,
2140480,23,945.0,ישראל ביתנו בראשות אביגדור ליברמן,
2140420,23,1071.0,אגודת ישראל,
2140367,23,1074.0,הרשימה המשותפת,
2140353,23,946.0,כחול לבן,
2140149,23,955.0,"יש עתיד - תל""ם",
2140145,23,955.0,"יש עתיד - תל""ם",
2140106,23,947.0,"ש""ס",
2140044,23,955.0,"יש עתיד - תל""ם",
2140040,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2140039,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2140024,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2140001,23,1075.0,"רע""מ – רשימת האיחוד הערבי",
2139961,23,942.0,הליכוד,
2139806,23,950.0,יש עתיד,
2139723,23,950.0,יש עתיד,
2139650,23,947.0,"ש""ס",
2139610,23,945.0,ישראל ביתנו בראשות אביגדור ליברמן,
2139606,23,1074.0,הרשימה המשותפת,
2088320,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2088318,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2088317,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2088316,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2088315,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2088314,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2088257,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2088246,23,1074.0,הרשימה המשותפת,
2088244,23,1074.0,הרשימה המשותפת,
2088208,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2087829,23,955.0,"יש עתיד - תל""ם",
2087777,23,1074.0,הרשימה המשותפת,
2087452,23,1074.0,הרשימה המשותפת,
2086826,23,948.0,ימינה,
2086823,23,1074.0,הרשימה המשותפת,
2086820,23,1074.0,הרשימה המשותפת,
2086814,23,947.0,"ש""ס",
2086812,23,1071.0,אגודת ישראל,
2086640,23,947.0,"ש""ס",
2086636,23,1076.0,"תע""ל – התנועה הערבית להתחדשות",
2086621,23,1074.0,הרשימה המשותפת,
2084409,22,938.0,כחול לבן,
2084384,22,1070.0,"תע""ל - התנועה הערבית לשינוי",
2084377,22,932.0,"ש""ס",
2084322,22,938.0,כחול לבן,
2084310,22,938.0,כחול לבן,
2084274,22,938.0,כחול לבן,
2084247,22,938.0,כחול לבן,
2084209,22,934.0,העבודה - גשר,
2084182,22,939.0,המחנה הדמוקרטי,
2084164,22,933.0,הליכוד בהנהגת בנימין נתניהו לראשות הממשלה,
2084152,22,941.0,הימין החדש,
2084139,22,1069.0,"רע""מ - רשימת האיחוד הערבי",
2084136,22,1068.0,"בל""ד - ברית לאומית דמוקרטית",
2084104,22,1066.0,דגל התורה,
2084103,22,938.0,כחול לבן,
2084101,22,938.0,כחול לבן,
2084031,22,1067.0,"חד""ש - חזית דמוקרטית לשלום ושוויון",
2083985,22,1070.0,"תע""ל - התנועה הערבית לשינוי",
2083983,22,939.0,המחנה הדמוקרטי,
2083975,22,934.0,העבודה - גשר,
2083974,22,1069.0,"רע""מ - רשימת האיחוד הערבי",
2083970,22,1066.0,דגל התורה,
2083954,22,939.0,המחנה הדמוקרטי,
2083892,22,1068.0,"בל""ד - ברית לאומית דמוקרטית",
2083807,22,932.0,"ש""ס",
2083778,22,1070.0,"תע""ל - התנועה הערבית לשינוי",
2083776,22,938.0,כחול לבן,
2083758,22,932.0,"ש""ס",
2083705,22,933.0,הליכוד בהנהגת בנימין נתניהו לראשות הממשלה,
2083699,22,934.0,העבודה - גשר,
2083693,22,937.0,ישראל ביתנו בראשות אביגדור ליברמן,
2083676,22,933.0,הליכוד בהנהגת בנימין נתניהו לראשות הממשלה,
2083658,22,1070.0,"תע""ל - התנועה הערבית לשינוי",
2083646,22,1070.0,"תע""ל - התנועה הערבית לשינוי",
2083645,22,1070.0,"תע""ל - התנועה הערבית לשינוי",
2083612,22,1066.0,דגל התורה,
2083603,22,934.0,העבודה - גשר,
2083586,22,1070.0,"תע""ל - התנועה הערבית לשינוי",
2083527,22,937.0,ישראל ביתנו בראשות אביגדור ליברמן,
2083520,22,938.0,כחול לבן,
2083512,22,938.0,כחול לבן,
2083509,22,1070.0,"תע""ל - התנועה הערבית לשינוי",
2083504,22,1068.0,"בל""ד - ברית לאומית דמוקרטית",
2083484,22,934.0,העבודה - גשר,
2083454,22,1069.0,"רע""מ - רשימת האיחוד הערבי",
2083387,22,938.0,כחול לבן,
2083272,22,939.0,המחנה הדמוקרטי,
2083245,22,934.0,העבודה - גשר,
2083238,22,932.0,"ש""ס",
2083219,22,938.0,כחול לבן,
2083218,22,938.0,כחול לבן,
2083217,22,938.0,כחול לבן,
2083178,22,938.0,כחול לבן,
2083140,22,938.0,כחול לבן,
2083130,22,939.0,המחנה הדמוקרטי,
2082902,22,1066.0,דגל התורה,
2082865,22,1067.0,"חד""ש - חזית דמוקרטית לשלום ושוויון",
2082349,22,934.0,העבודה - גשר,
2080679,21,917.0,כחול לבן,
2080670,21,917.0,כחול לבן,
2080662,21,926.0,מרצ,
2080495,21,917.0,כחול לבן,
2078989,21,917.0,כחול לבן,
2078009,20,904.0,יש עתיד,
2077936,20,905.0,ישראל ביתנו,
2077905,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2077867,20,904.0,יש עתיד,
2077736,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2077683,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2077682,20,909.0,מרצ,
2077678,20,904.0,יש עתיד,
2077649,20,904.0,יש עתיד,
2077646,20,910.0,"ש""ס",
2077633,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2077626,20,1055.0,דגל התורה,
2077595,20,910.0,"ש""ס",
2077485,20,906.0,כולנו בראשות משה כחלון,
2077457,20,904.0,יש עתיד,
2077425,20,904.0,יש עתיד,
2077319,20,915.0,התנועה,
2077307,20,909.0,מרצ,
2077298,20,909.0,מרצ,
2077289,20,910.0,"ש""ס",
2077288,20,910.0,"ש""ס",
2077183,20,909.0,מרצ,
2077174,20,904.0,יש עתיד,
2077037,20,904.0,יש עתיד,
2077032,20,915.0,התנועה,
2076992,20,909.0,מרצ,
2076990,20,906.0,כולנו בראשות משה כחלון,
2076715,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2076706,20,904.0,יש עתיד,
2076703,20,909.0,מרצ,
2076673,20,904.0,יש עתיד,
2076666,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2076660,20,916.0,הימין החדש,
2076651,20,914.0,העבודה הישראלית,
2076624,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2076620,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2076577,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2076466,20,882.0,הליכוד,
2076453,20,914.0,העבודה הישראלית,
2076383,20,914.0,העבודה הישראלית,
2076371,20,914.0,העבודה הישראלית,
2076366,20,909.0,מרצ,
2076358,20,904.0,יש עתיד,
2076321,20,910.0,"ש""ס",
2076284,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2076243,20,909.0,מרצ,
2076238,20,882.0,הליכוד,
2076236,20,882.0,הליכוד,
2076235,20,906.0,כולנו בראשות משה כחלון,
2076097,20,904.0,יש עתיד,
2076094,20,909.0,מרצ,
2076092,20,904.0,יש עתיד,
2076087,20,904.0,יש עתיד,
2075939,20,914.0,העבודה הישראלית,
2075901,20,907.0,הבית היהודי בראשות נפתלי בנט,
2075866,20,904.0,יש עתיד,
2075798,20,909.0,מרצ,
2075754,20,904.0,יש עתיד,
2075724,20,882.0,הליכוד,
2075657,20,914.0,העבודה הישראלית,
2075643,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2075604,20,914.0,העבודה הישראלית,
2075492,20,904.0,יש עתיד,
2075413,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2075411,20,904.0,יש עתיד,
2075388,20,915.0,התנועה,
2075363,20,910.0,"ש""ס",
2075286,20,914.0,העבודה הישראלית,
2075260,20,882.0,הליכוד,
2075226,20,882.0,הליכוד,
2075183,20,909.0,מרצ,
2075154,20,909.0,מרצ,
2075152,20,914.0,העבודה הישראלית,
2075122,20,882.0,הליכוד,
2075118,20,882.0,הליכוד,
2075112,20,914.0,העבודה הישראלית,
2075037,20,914.0,העבודה הישראלית,
2075035,20,907.0,הבית היהודי בראשות נפתלי בנט,
2075030,20,910.0,"ש""ס",
2075022,20,905.0,ישראל ביתנו,
2074973,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2074875,20,904.0,יש עתיד,
2074806,20,904.0,יש עתיד,
2074742,20,904.0,יש עתיד,
2074658,20,904.0,יש עתיד,
2074648,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2074641,20,909.0,מרצ,
2074618,20,910.0,"ש""ס",
2074607,20,904.0,יש עתיד,
2074571,20,882.0,הליכוד,
2074448,20,904.0,יש עתיד,
2074367,20,882.0,הליכוד,
2074364,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2074289,20,915.0,התנועה,
2074283,20,914.0,העבודה הישראלית,
2074230,20,882.0,הליכוד,
2074220,20,882.0,הליכוד,
2074181,20,882.0,הליכוד,
2073883,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2073879,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2073878,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2073866,20,914.0,העבודה הישראלית,
2073858,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073814,20,914.0,העבודה הישראלית,
2073813,20,914.0,העבודה הישראלית,
2073812,20,914.0,העבודה הישראלית,
2073811,20,914.0,העבודה הישראלית,
2073800,20,1055.0,דגל התורה,
2073798,20,1055.0,דגל התורה,
2073797,20,1055.0,דגל התורה,
2073794,20,1055.0,דגל התורה,
2073793,20,1055.0,דגל התורה,
2073792,20,1055.0,דגל התורה,
2073788,20,1055.0,דגל התורה,
2073786,20,1055.0,דגל התורה,
2073785,20,1055.0,דגל התורה,
2073784,20,1055.0,דגל התורה,
2073783,20,1055.0,דגל התורה,
2073782,20,1055.0,דגל התורה,
2073778,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073777,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073776,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073775,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073774,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073734,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2073731,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2073714,20,910.0,"ש""ס",
2073709,20,916.0,הימין החדש,
2073621,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073618,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073617,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073616,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073615,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073614,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073613,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073611,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073610,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073609,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2073608,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073607,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073604,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073588,20,882.0,הליכוד,
2073587,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073586,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073585,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073584,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2073523,20,904.0,יש עתיד,
2073504,20,914.0,העבודה הישראלית,
2073503,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2073435,20,909.0,מרצ,
2073361,20,914.0,העבודה הישראלית,
2073345,20,914.0,העבודה הישראלית,
2073304,20,914.0,העבודה הישראלית,
2073296,20,1056.0,אגודת ישראל,
2073248,20,914.0,העבודה הישראלית,
2073213,20,882.0,הליכוד,
2073182,20,882.0,הליכוד,
2073118,20,914.0,העבודה הישראלית,
